produto_id,categoria,sub_categoria,nome_produto
FUR-DEF-10000622,Furniture,Furnishings,"Deflect-O Light Bulb, Black"
OFF-PA-10000277,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium"
OFF-LA-10003971,Office Supplies,Labels,"Novimex Color Coded Labels, Laser Printer Compatible"
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
OFF-EN-10002624,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Set of 50"
OFF-SU-10001683,Office Supplies,Supplies,"Kleencut Ruler, Steel"
OFF-EN-10000053,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled"
FUR-FU-10001760,Furniture,Furnishings,"Tenex Light Bulb, Black"
TEC-AC-10004811,Technology,Accessories,"Memorex Flash Drive, USB"
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
OFF-SU-10004802,Office Supplies,Supplies,"Stiletto Shears, Serrated"
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
FUR-FU-10000012,Furniture,Furnishings,"Tenex Stacking Tray, Black"
OFF-LA-10000370,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible"
OFF-PA-10000944,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11"
OFF-FA-10001419,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack"
OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14"""
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
OFF-SU-10000946,Office Supplies,Supplies,Staples
OFF-LA-10003583,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set"
OFF-FA-10004140,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack"
OFF-FA-10000038,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes"
OFF-BI-10000698,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled"
OFF-ENE-10003274,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11"
OFF-FA-10003022,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes"
OFF-FA-10001348,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal"
OFF-LA-10000296,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable"
OFF-FA-10000154,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack"
OFF-LA-10004799,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical"
OFF-AR-10003056,Office Supplies,Art,Newell 341
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame
OFF-LA-10003505,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible"
OFF-BRE-10004359,Office Supplies,Appliances,"Breville Coffee Grinder, White"
OFF-ST-10003729,Office Supplies,Storage,"Tenex Box, Industrial"
OFF-LA-10004916,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible"
OFF-ELI-10003277,Office Supplies,Supplies,"Elite Letter Opener, High Speed"
OFF-PA-10001283,Office Supplies,Paper,"Green Bar Parchment Paper, Premium"
OFF-PA-10003875,Office Supplies,Paper,"Enermax Memo Slips, Multicolor"
OFF-AR-10000203,Office Supplies,Art,Newell 336
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903
OFF-AVE-10002014,Office Supplies,Labels,"Avery Shipping Labels, Adjustable"
OFF-FA-10002177,Office Supplies,Fasteners,"OIC Clamps, Metal"
OFF-LA-10000244,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical"
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
OFF-EN-10004012,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50"
OFF-PA-10000213,Office Supplies,Paper,Xerox 198
OFF-STO-10001693,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes"
OFF-ACC-10001993,Office Supplies,Binders,"Acco Binder Covers, Clear"
OFF-LA-10002972,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical"
OFF-SU-10002419,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip"
OFF-AR-10000347,Office Supplies,Art,"Sanford Highlighters, Easy-Erase"
OFF-FA-10004533,Office Supplies,Fasteners,"Stockwell Staples, Metal"
FUR-FU-10001617,Furniture,Furnishings,"Eldon Frame, Black"
OFF-EN-10001044,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50"
OFF-EN-10003512,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled"
FUR-FU-10004458,Furniture,Furnishings,"Rubbermaid Door Stop, Black"
OFF-EN-10002166,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window"
OFF-ST-10003578,Office Supplies,Storage,"Smead Box, Blue"
OFF-PA-10000960,Office Supplies,Paper,"Xerox Parchment Paper, 8.5 x 11"
TEC-MA-10000755,Technology,Machines,"Panasonic Phone, Durable"
TEC-MA-10003886,Technology,Machines,"Panasonic Phone, Wireless"
OFF-LA-10003827,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set"
OFF-HOO-10002386,Office Supplies,Appliances,"Hoover Toaster, Silver"
OFF-AP-10000569,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black"
OFF-LA-10003610,Office Supplies,Labels,"Avery Removable Labels, 5000 Label Set"
FUR-FU-10003462,Furniture,Furnishings,"Rubbermaid Photo Frame, Black"
OFF-LA-10004753,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible"
OFF-HAR-10000495,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable"
OFF-IBI-10004074,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear"
OFF-FA-10002085,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes"
OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy"
OFF-BRE-10000448,Office Supplies,Appliances,"Breville Coffee Grinder, Silver"
OFF-BI-10000042,Office Supplies,Binders,"Cardinal Index Tab, Clear"
OFF-FA-10000974,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack"
OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
OFF-SU-10000573,Office Supplies,Supplies,"Acme Ruler, High Speed"
OFF-PA-10002363,Office Supplies,Paper,"Eaton Message Books, Recycled"
OFF-EN-10003444,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window"
OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
OFF-ADV-10001451,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes"
TEC-AC-10000815,Technology,Accessories,"Enermax Flash Drive, Erganomic"
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate
OFF-ACM-10002131,Office Supplies,Supplies,"Acme Ruler, Easy Grip"
OFF-AR-10001134,Office Supplies,Art,"Boston Pens, Easy-Erase"
OFF-PA-10001934,Office Supplies,Paper,Xerox 1993
FUR-FU-10004338,Furniture,Furnishings,"Tenex Light Bulb, Black"
OFF-FA-10003462,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes"
OFF-ELD-10002578,Office Supplies,Storage,"Eldon Box, Single Width"
OFF-AR-10001991,Office Supplies,Art,"Stanley Markers, Easy-Erase"
OFF-SU-10003211,Office Supplies,Supplies,"Acme Ruler, Steel"
OFF-HAR-10001262,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable"
OFF-AVE-10004148,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible"
OFF-BI-10000814,Office Supplies,Binders,"Wilson Jones Binder, Recycled"
FUR-TA-10003539,Furniture,Tables,"Bevis Wood Table, Fully Assembled"
OFF-EN-10004904,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50"
OFF-AP-10003318,Office Supplies,Appliances,"Breville Blender, Black"
OFF-FA-10004027,Office Supplies,Fasteners,"OIC Staples, Bulk Pack"
OFF-AP-10002222,Office Supplies,Appliances,Staples
OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
OFF-NOV-10000787,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible"
OFF-KLE-10002340,Office Supplies,Supplies,"Kleencut Shears, Easy Grip"
OFF-FA-10000540,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes"
OFF-ST-10001743,Office Supplies,Storage,"Tenex Folders, Wire Frame"
OFF-FA-10002011,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack"
FUR-BO-10000807,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile"
FUR-FU-10000955,Furniture,Furnishings,"Advantus Stacking Tray, Durable"
OFF-LA-10002312,Office Supplies,Labels,Avery 490
OFF-FA-10002100,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack"
OFF-SU-10001337,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip"
OFF-STO-10004363,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack"
OFF-BI-10001275,Office Supplies,Binders,"Avery Index Tab, Durable"
OFF-PA-10000677,Office Supplies,Paper,"Green Bar Memo Slips, Premium"
OFF-PA-10003937,Office Supplies,Paper,"Green Bar Memo Slips, Recycled"
OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
TEC-SAN-10001738,Technology,Accessories,"SanDisk Mouse, Programmable"
OFF-CAM-10002159,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window"
OFF-ENE-10002470,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11"
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy"
OFF-AR-10000974,Office Supplies,Art,"Stanley Pens, Fluorescent"
FUR-FU-10000490,Furniture,Furnishings,"Eldon Light Bulb, Erganomic"
FUR-FU-10002957,Furniture,Furnishings,"Tenex Stacking Tray, Durable"
OFF-KIT-10000624,Office Supplies,Appliances,"KitchenAid Blender, Black"
OFF-LA-10000322,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible"
OFF-LA-10003381,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible"
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers
OFF-SU-10003717,Office Supplies,Supplies,"Stiletto Ruler, Serrated"
OFF-LA-10004062,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set"
OFF-STA-10001895,Office Supplies,Art,"Stanley Pens, Easy-Erase"
OFF-LA-10004538,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible"
TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case
OFF-FA-10000644,Office Supplies,Fasteners,"Accos Push Pins, Metal"
FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
OFF-ROG-10003300,Office Supplies,Storage,"Rogers Box, Wire Frame"
OFF-EAT-10004908,Office Supplies,Paper,"Eaton Message Books, Recycled"
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
OFF-AVE-10004556,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled"
TEC-SAN-10002871,Technology,Accessories,"SanDisk Numeric Keypad, USB"
OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal"
OFF-GRE-10004359,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11"
OFF-AP-10002697,Office Supplies,Appliances,"Breville Coffee Grinder, Red"
FUR-OFF-10000344,Furniture,Chairs,"Office Star Bag Chairs, Adjustable"
OFF-EN-10001538,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled"
OFF-SU-10002498,Office Supplies,Supplies,"Stiletto Letter Opener, High Speed"
OFF-PA-10004930,Office Supplies,Paper,"Xerox Note Cards, Recycled"
OFF-SU-10004304,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip"
OFF-BI-10002684,Office Supplies,Binders,"Avery Hole Reinforcements, Clear"
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor
OFF-FA-10003961,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes"
OFF-EN-10001528,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled"
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
OFF-AP-10003610,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver"
OFF-SU-10002849,Office Supplies,Supplies,"Kleencut Ruler, Serrated"
OFF-FA-10003161,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes"
OFF-PA-10004881,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled"
OFF-AR-10003253,Office Supplies,Art,"Boston Pencil Sharpener, Water Color"
OFF-AR-10000740,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase"
OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray"
OFF-HOO-10000638,Office Supplies,Appliances,"Hoover Toaster, Black"
OFF-SU-10000705,Office Supplies,Supplies,"Stiletto Shears, High Speed"
OFF-AR-10002105,Office Supplies,Art,"Boston Highlighters, Fluorescent"
OFF-FA-10001246,Office Supplies,Fasteners,"OIC Staples, Metal"
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971
OFF-WIL-10000986,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy"
TEC-MA-10004615,Technology,Machines,"Okidata Calculator, Durable"
OFF-PA-10004923,Office Supplies,Paper,"Xerox Memo Slips, Multicolor"
OFF-HON-10001508,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set"
OFF-FIS-10002949,Office Supplies,Supplies,"Fiskars Ruler, High Speed"
OFF-SU-10002215,Office Supplies,Supplies,"Elite Ruler, High Speed"
OFF-LA-10000648,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical"
OFF-ST-10000884,Office Supplies,Storage,"Smead Folders, Blue"
OFF-EN-10002808,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50"
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
FUR-ELD-10003695,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack"
OFF-AVE-10004412,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical"
OFF-LA-10000073,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set"
FUR-ADV-10000002,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack"
OFF-GRE-10002510,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled"
OFF-ST-10002459,Office Supplies,Storage,"Eldon Trays, Wire Frame"
OFF-ST-10000794,Office Supplies,Storage,"Tenex Trays, Wire Frame"
OFF-SU-10004589,Office Supplies,Supplies,"Elite Shears, Serrated"
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
TEC-PH-10003764,Technology,Phones,"Cisco Office Telephone, Cordless"
OFF-FA-10003266,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes"
OFF-AR-10002650,Office Supplies,Art,"Sanford Markers, Easy-Erase"
OFF-BI-10000517,Office Supplies,Binders,"Acco Binder, Durable"
OFF-BI-10000171,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled"
OFF-FA-10004139,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack"
TEC-PH-10001475,Technology,Phones,"Cisco Office Telephone, VoIP"
OFF-LA-10000305,Office Supplies,Labels,Avery 495
OFF-BOS-10004950,Office Supplies,Art,"Boston Pens, Fluorescent"
OFF-XER-10000641,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled"
OFF-AP-10000261,Office Supplies,Appliances,"Cuisinart Toaster, Silver"
OFF-EN-10002406,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled"
OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue"
TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
OFF-FA-10001057,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes"
OFF-CUI-10004428,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White"
OFF-PA-10000318,Office Supplies,Paper,"Enermax Message Books, Multicolor"
OFF-LA-10000984,Office Supplies,Labels,"Hon Round Labels, Alphabetical"
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
OFF-AR-10001609,Office Supplies,Art,"Stanley Highlighters, Water Color"
OFF-EN-10001861,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50"
OFF-PA-10003001,Office Supplies,Paper,Xerox 1986
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
OFF-AR-10004012,Office Supplies,Art,"Sanford Highlighters, Blue"
OFF-EN-10004909,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled"
OFF-AR-10002800,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color"
FUR-RUB-10001310,Furniture,Furnishings,"Rubbermaid Photo Frame, Black"
OFF-WIL-10000979,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled"
OFF-BI-10003112,Office Supplies,Binders,"Ibico Binder Covers, Economy"
OFF-FA-10001072,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack"
OFF-AR-10000390,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color"
OFF-OIC-10001155,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack"
OFF-CAR-10004886,Office Supplies,Binders,"Cardinal Binder, Economy"
OFF-ACC-10003788,Office Supplies,Binders,"Acco Hole Reinforcements, Clear"
OFF-FA-10004523,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack"
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
OFF-LA-10002821,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set"
OFF-EN-10000812,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50"
TEC-MA-10002242,Technology,Machines,"StarTech Calculator, Durable"
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card
OFF-HON-10002610,Office Supplies,Labels,"Hon Removable Labels, Adjustable"
OFF-BI-10000769,Office Supplies,Binders,"Ibico Binder Covers, Clear"
OFF-SU-10004658,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip"
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
OFF-FA-10003004,Office Supplies,Fasteners,"Advantus Push Pins, Metal"
OFF-FA-10002600,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack"
OFF-AR-10002897,Office Supplies,Art,"BIC Markers, Water Color"
OFF-BI-10000168,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled"
OFF-LA-10003617,Office Supplies,Labels,"Smead Legal Exhibit Labels, Adjustable"
TEC-AC-10003987,Technology,Accessories,"Logitech Numeric Keypad, Programmable"
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories
OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1"""
OFF-FA-10002752,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack"
OFF-EN-10002491,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled"
OFF-AP-10003442,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black"
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
OFF-LA-10001284,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set"
OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint"
OFF-EN-10001539,Office Supplies,Envelopes,Staples
OFF-AR-10004049,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent"
OFF-FA-10000439,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes"
TEC-LOG-10003079,Technology,Accessories,"Logitech Flash Drive, Erganomic"
OFF-ACC-10004281,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled"
OFF-PA-10003105,Office Supplies,Paper,"SanDisk Parchment Paper, Premium"
OFF-BI-10004436,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled"
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner
OFF-FA-10002759,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack"
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
OFF-BI-10001544,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear"
OFF-LA-10001831,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable"
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
OFF-BI-10004722,Office Supplies,Binders,"Avery Index Tab, Clear"
OFF-PA-10001537,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11"
OFF-PA-10000301,Office Supplies,Paper,"Enermax Parchment Paper, Premium"
FUR-ADV-10004223,Furniture,Furnishings,"Advantus Clock, Black"
TEC-AC-10002530,Technology,Accessories,"Memorex Numeric Keypad, USB"
OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable"
OFF-BI-10000636,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled"
FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock"
OFF-FA-10000091,Office Supplies,Fasteners,"Stockwell Push Pins, Metal"
OFF-LA-10004318,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable"
OFF-BI-10002859,Office Supplies,Binders,"Acco Binder, Clear"
OFF-PA-10002976,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11"
OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
OFF-AR-10003087,Office Supplies,Art,Staples
